"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Pine_tree_2_snowy.Pine_tree_2_snowy","0","0","98","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Pine_tree_snowy.Pine_tree_snowy","0","0","98","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Mine.Mine","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Mill.Mill","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Logs.Logs","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Large_house.Large_house","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Hammer_anvil.Hammer_anvil","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Forge.Forge","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Fire.Fire","0","0","24","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Fern.Fern","0","0","49","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Fence_wooden.Fence_wooden","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Chest.Chest","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Cualdron.Cualdron","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Plants_snowy.Plants_snowy","0","0","98","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Boxes.Boxes","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Barrel.Barrel","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Baker_house.Baker_house","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Awning.Awning","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Woodmill_snowy.Woodmill_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Witch_house_snowy.Witch_house_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Well_snowy.Well_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Trolley_snowy.Trolley_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Town_Hall_snowy.Town_Hall_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Tavern_snowy.Tavern_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Street_light_snowy.Street_light_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stone_tiles_snowy.Stone_tiles_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stone_fence_snowy.Stone_fence_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stairs_snowy.Stairs_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stairs_large_snowy.Stairs_large_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Small_house_snowy.Small_house_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Ruined_walls_snowy.Ruined_walls_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Ruined_tower_snowy.Ruined_tower_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Rocks_1_2_snowy.Rocks_1_2_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Railway_snowy.Railway_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Plant_snowy.Plant_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Pillars_arch_snowy.Pillars_arch_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Mine_snowy.Mine_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Mill_snowy.Mill_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Log_stump_mushrooms_snowy.Log_stump_mushrooms_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Logs_snowy.Logs_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Large_house_snowy.Large_house_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Lampposts_snowy.Lampposts_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Hammer_anvil_snowy.Hammer_anvil_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Forge_snowy.Forge_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Fern_snowy.Fern_snowy","0","0","49","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Fence_snowy.Fence_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Crystals_snowy.Crystals_snowy","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Chest_snowy.Chest_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Boxes_snowy.Boxes_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Barrel_snowy.Barrel_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Baker_house_snowy.Baker_house_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Rocks_3_4_snowy.Rocks_3_4_snowy","0","0","12","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_mat_winter.Landscape_mat_winter","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_mat_mob.Landscape_mat_mob","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_matWinter.Landscape_matWinter","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_mat.Landscape_mat","0","0","21","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_3_mat_snow.Grass_3_mat_snow","0","0","98","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_2_mat_snowy.Grass_2_mat_snowy","0","0","98","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_1_mat_snowy.Grass_1_mat_snowy","0","0","98","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/textures/T_ENV_TERRAIN_grass_01_BC_Mat.T_ENV_TERRAIN_grass_01_BC_Mat","0","0","21","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_CLR.M_Master_CLR","0","0","122","2","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent.M_Master_transparent","0","0","49","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_flags_wind.M_Master_flags_wind","0","0","49","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent_plants_wind.M_Master_transparent_plants_wind","0","0","98","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent_grass_wind.M_Master_transparent_grass_wind","0","0","98","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_water.M_Master_water","0","0","40","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_skybox_day.M_Master_skybox_day","0","0","8","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_landscape.M_Master_landscape","0","0","21","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/M_FX_windtrail.M_FX_windtrail","0","0","16","1","0.000000","0","0"
"/Game/Fantastic_Village_Pack/materials/M_CLR_assets_grid.M_CLR_assets_grid","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","168","1","0.000000","0","0"
