"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Baker_house_snowy.Baker_house_snowy","0","12","12","1","9.368098","0","22"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_1_mat_snowy.Grass_1_mat_snowy","0","94","10","1","61.890095","0","828"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_water.M_Master_water","0","40","2","1","168.900452","0","276"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Ruined_tower_snowy.Ruined_tower_snowy","0","12","12","1","10.535140","0","20"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Rocks_1_2_snowy.Rocks_1_2_snowy","0","12","12","1","11.140966","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Chest.Chest","0","21","10","1","18.616646","0","53"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_skybox_day.M_Master_skybox_day","0","7","8","1","4.648943","0","8"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_landscape.M_Master_landscape","0","21","10","1","21.588421","0","79"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Stone_fence.Stone_fence","0","21","10","1","21.324200","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Stairs_large.Stairs_large","0","21","10","1","20.816292","0","53"
"/Game/Fantastic_Village_Pack/materials/M_FX_windtrail.M_FX_windtrail","0","16","16","1","12.685583","0","22"
"/Game/Fantastic_Village_Pack/materials/M_CLR_assets_grid.M_CLR_assets_grid","0","21","10","1","21.369938","0","62"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Pine_tree_2_snowy.Pine_tree_2_snowy","0","94","10","1","62.259026","0","658"
"/Game/Fantastic_Village_Pack/textures/T_ENV_TERRAIN_grass_01_BC_Mat.T_ENV_TERRAIN_grass_01_BC_Mat","0","21","10","1","18.411808","0","60"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","168","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Hammer_anvil_snowy.Hammer_anvil_snowy","0","12","12","1","10.874875","0","14"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Fern_snowy.Fern_snowy","0","47","12","1","34.585232","0","194"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Stairs_amall.Stairs_amall","0","21","10","1","21.314529","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Smoke.Smoke","0","24","9","1","16.340843","0","67"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Small_house.Small_house","0","21","10","1","18.750668","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Rocks_3_4.Rocks_3_4","0","21","10","1","19.894060","0","79"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Rocks_1_2.Rocks_1_2","0","21","9","1","21.523996","0","61"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Railway.Railway","0","21","10","1","22.356371","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Pine_tree_snowy.Pine_tree_snowy","0","94","12","1","59.966064","0","646"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Town_Hall_snowy.Town_Hall_snowy","0","12","12","1","11.487377","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Mine.Mine","0","21","10","1","19.940628","0","55"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Mill.Mill","0","21","10","1","17.382883","0","62"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Logs.Logs","0","21","10","1","17.330851","0","62"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Logs_snowy.Logs_snowy","0","12","12","1","10.240717","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Large_house.Large_house","0","21","5","1","29.328772","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Hammer_anvil.Hammer_anvil","0","21","9","1","20.085831","0","74"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Forge.Forge","0","21","10","1","20.249025","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Fire.Fire","0","24","10","1","16.388344","0","90"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Fern.Fern","0","47","10","1","35.451397","0","194"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Fence_wooden.Fence_wooden","0","21","10","1","17.511204","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Cualdron.Cualdron","0","21","10","1","23.332911","0","62"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Plants_snowy.Plants_snowy","0","94","12","1","70.794167","0","692"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Boxes.Boxes","0","21","10","1","22.857655","0","54"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Barrel.Barrel","0","21","10","1","22.905611","0","62"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Baker_house.Baker_house","0","21","9","1","21.822830","0","69"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Awning.Awning","0","21","1","1","25.736530","0","53"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Woodmill_snowy.Woodmill_snowy","0","12","12","1","14.375243","0","12"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Witch_house_snowy.Witch_house_snowy","0","12","12","1","10.310791","0","16"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Well_snowy.Well_snowy","0","12","12","1","13.528543","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Trolley_snowy.Trolley_snowy","0","12","12","1","15.565906","0","14"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Tavern_snowy.Tavern_snowy","0","12","12","1","13.524638","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Street_light_snowy.Street_light_snowy","0","12","12","1","11.489439","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stone_tiles_snowy.Stone_tiles_snowy","0","12","12","1","9.095210","0","20"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stone_fence_snowy.Stone_fence_snowy","0","12","12","1","8.513224","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Fence_snowy.Fence_snowy","0","12","12","1","11.853086","0","14"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stairs_snowy.Stairs_snowy","0","12","6","1","12.282829","0","32"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stairs_large_snowy.Stairs_large_snowy","0","12","12","1","11.590240","0","20"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Small_house_snowy.Small_house_snowy","0","12","12","1","8.311176","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Ruined_walls_snowy.Ruined_walls_snowy","0","12","12","1","9.435916","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Railway_snowy.Railway_snowy","0","12","12","1","12.129659","0","20"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Plant_snowy.Plant_snowy","0","12","12","1","9.439535","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Pillars_arch_snowy.Pillars_arch_snowy","0","12","12","1","11.317075","0","14"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_2_mat_snowy.Grass_2_mat_snowy","0","94","10","1","65.072716","0","777"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Mine_snowy.Mine_snowy","0","12","12","1","13.132571","0","14"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Mill_snowy.Mill_snowy","0","12","12","1","13.243117","0","14"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Log_stump_mushrooms_snowy.Log_stump_mushrooms_snowy","0","12","12","1","10.135168","0","17"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Large_house_snowy.Large_house_snowy","0","12","12","1","13.389141","0","19"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Lampposts_snowy.Lampposts_snowy","0","12","12","1","11.778755","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Crystals_snowy.Crystals_snowy","0","21","10","1","19.929548","0","62"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Chest_snowy.Chest_snowy","0","12","12","1","14.301136","0","22"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Boxes_snowy.Boxes_snowy","0","12","12","1","10.145272","0","14"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Barrel_snowy.Barrel_snowy","0","12","12","1","9.266747","0","20"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Rocks_3_4_snowy.Rocks_3_4_snowy","0","12","12","1","9.819964","0","22"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_mat_winter.Landscape_mat_winter","0","21","10","1","18.867779","0","62"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_mat_mob.Landscape_mat_mob","0","21","9","1","17.925369","0","61"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_matWinter.Landscape_matWinter","0","21","1","1","19.192717","0","53"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_mat.Landscape_mat","0","21","10","1","18.571062","0","53"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_3_mat_snow.Grass_3_mat_snow","0","94","12","1","51.091171","0","656"
